id_transaccion,id_cliente,fecha,categoria_producto,cantidad_items,monto_total,canal_venta,medio_pago,localidad
TX-002059,CLI-00860,2024-12-11,Pisos y cerámicos,17,470414.8,App,Transferencia,Río Grande
TX-002060,CLI-01089,2024-12-11,Ferretería general,7,24278.79,Web,Tarjeta de débito,Tolhuin
TX-002062,CLI-00798,2024-12-11,Herramientas eléctricas,1,112174.91,Web,,Ushuaia 
TX-002063,CLI-00726,2024-12-11,Pisos y cerámicos,14,237550.02,Web,Transferencia,Ushuaia
TX-002066,CLI-00596,2024-12-11,Pisos y cerámicos,6,157217.41,Telefónico,Transferencia,Río Grande
TX-002065,CLI-01112,2024-12-11,Seguridad e indumentaria,3,112755.12,App,Transferencia,Ushuaia
TX-002067,CLI-00463,2024-12-11,Ferretería general,4,24657.3,Web,Tarjeta de débito,Tolhuin
TX-002068,CLI-00762,2024-12-11,Seguridad e indumentaria,2,53896.08,Web,T. débito,RÍO GRANDE
TX-002069,CLI-01265,2024-12-11,Pisos y cerámicos,22,528283.47,Telefónico,Transferencia,tolhuin
TX-002054,CLI-01073,2024-12-11,Sanitarios y grifería,3,129484.03,Web,Tarjeta de débito,Río Grande
TX-002064,CLI-00575,2024-12-11,Plomería y caños,5,56704.08,Web,Transferencia,Río Grande
TX-002053,CLI-00440,2024-12-11,Pisos y cerámicos,7,65065.79,Web,Tarjeta de débito,Rio Grande
TX-002052,CLI-01199,2024-12-11,Cemento y áridos,13,210534.72,App,Transferencia,Río Grande
TX-002034,CLI-00432,2024-12-11,Plomería y caños,2,12753.62,Telefónico,Efectivo en sucursal,Río Grande
TX-002032,CLI-00068,2024-12-11,Plomería y caños,7,133810.94,Web,Cuenta corriente,río grande
TX-002033,CLI-00813,2024-12-11,Ferretería general,10,130145.68,Telefónico,Transferencia,Río Grande
TX-002050,CLI-00018,2024-12-11,Seguridad e indumentaria,6,170894.3,Web,T. débito,Río Grande
TX-002035,CLI-00992,2024-12-11,Pisos y cerámicos,9,220402.04,App,Transferencia,Río Grande
TX-002036,CLI-00709,2024-12-11,Sanitarios y grifería,5,270211.5,Web,T. crédito,USHUAIA
TX-002037,CLI-00954,2024-12-11,Herramientas manuales,3,47703.46,Web,Transferencia,Río Grande
TX-002039,CLI-00194,2024-12-11,Plomería y caños,45,870843.66,Telefónico,Cuenta corriente,Río Grande
TX-002040,CLI-00302,2024-12-11,Ferretería general,2,5183.87,Web,Tarjeta de débito,Río Grande
TX-002038,CLI-01174,2024-12-11,Sanitarios y grifería,2,229440.61,Telefónico,Cuenta corriente,río grande
TX-002042,CLI-00054,2024-12-11,Cemento y áridos,13,157078.65,Web,Tarjeta de crédito,Ushuaia
TX-002043,CLI-00246,2024-12-11,Plomería y caños,3,20885.66,Web,Tarjeta de débito,Tolhuin
TX-002044,CLI-00706,2024-12-11,Sanitarios y grifería,5,280480.65,App,T. débito,Río Grande
TX-002046,CLI-00627,2024-12-11,Cemento y áridos,19,321530.86,Telefónico,Tarjeta de crédito,Ushuaia
TX-002047,CLI-00613,2024-12-11,Aberturas,4,849766.46,Telefónico,Cuenta corriente,ushuaia
TX-002048,CLI-00848,2024-12-11,Ferretería general,3,8721.14,Telefónico,Tarjeta de crédito,Ushuaia
TX-002049,CLI-00348,2024-12-11,Electricidad e iluminación,5,101442.35,App,Cuenta corriente,Tolhuin
TX-002041,CLI-00125,2024-12-11,Herramientas manuales,1,19391.67,Web,Transferencia,Ushuaia
TX-002102,CLI-01119,2024-12-12,Herramientas eléctricas,4,2098267.38,Telefónico,Cuenta corriente,Ushuaia
TX-002097,CLI-00689,2024-12-12,Cemento y áridos,44,883968.89,App,Tarjeta de crédito,RÍO GRANDE
TX-002098,CLI-01292,2024-12-12,Ferretería general,7,22991.83,App,Transferencia,Río Grande
TX-002100,CLI-00114,2024-12-12,Pisos y cerámicos,11,121721.84,Web,Tarjeta de crédito,Ushuaia
TX-002101,CLI-01049,2024-12-12,Cemento y áridos,8,257421.62,App,Cuenta corriente,RÍO GRANDE
TX-002103,CLI-01002,2024-12-12,,15,200292.62,Telefónico,Cuenta corriente,Río Grande 
TX-002096,CLI-01009,2024-12-12,Pinturas y revestimientos,2,53318.4,Web,Tarjeta de crédito,Tolhuin
TX-002105,CLI-00952,2024-12-12,Pisos y cerámicos,5,59617.39,Web,Tarjeta de débito,Río Grande
TX-002106,CLI-00292,2024-12-12,Electricidad e iluminación,2,22831.11,Web,Tarjeta de crédito,Ushuaia
TX-002107,CLI-01300,2024-12-12,Seguridad e indumentaria,4,208894.62,App,Tarjeta de crédito,Río Grande
TX-002109,CLI-00348,2024-12-12,Plomería y caños,33,474205.75,Web,Transferencia,Tolhuin
TX-002112,CLI-00163,2024-12-12,Sanitarios y grifería,2,166515.44,App,Transferencia,RÍO GRANDE
TX-002104,CLI-00843,2024-12-12,Ferretería general,8,24282.66,Web,Transferencia,Río Grande
TX-002095,CLI-01317,2024-12-12,Pisos y cerámicos,1,12760.26,Web,Transferencia,Tolhuin
TX-002071,CLI-00686,2024-12-12,Pinturas y revestimientos,2,35283.08,Web,Tarjeta de débito,Ushuaia
TX-002093,CLI-00293,2024-12-12,Ferretería general,2,7749.08,Web,Tarjeta de débito,Río Grande
TX-002073,CLI-01093,2024-12-12,Herramientas eléctricas,1,252310.28,Telefónico,transf.,ushuaia
TX-002094,CLI-00328,2024-12-12,Ferretería general,4,10834.97,Web,Tarjeta de crédito,Ushuaia
TX-002078,CLI-00575,2024-12-12,Herramientas manuales,3,94073.41,Telefónico,Transferencia,Río Grande
TX-002079,CLI-00912,2024-12-12,Herramientas manuales,2,42625.88,Telefónico,Cuenta corriente,Tolhuin
TX-002080,CLI-00982,2024-12-12,Sanitarios y grifería,6,475907.28,App,Efectivo en sucursal,Ushuaia
TX-002081,CLI-00652,2024-12-12,Ferretería general,4,10945.9,Web,Tarjeta de crédito,río grande
TX-002083,CLI-00356,2024-12-12,Ferretería general,9,53373.29,App,Cuenta corriente,Río Grande
TX-002074,CLI-00090,2024-12-12,Electricidad e iluminación,15,272519.37,Telefónico,Transferencia,Rio Grande
TX-002085,CLI-00480,2024-12-12,Pisos y cerámicos,17,264062.08,Web,Tarjeta de débito,Tolhuin
TX-002088,CLI-00064,2024-12-12,Plomería y caños,2,13536.65,Web,Tarjeta de crédito,Ushuaia
TX-002089,CLI-00171,2024-12-12,Ferretería general,13,45416.69,Web,Tarjeta de débito,Ushuaia
TX-002090,CLI-01300,2024-12-12,Pisos y cerámicos,29,871202.73,App,Transferencia,Río Grande
TX-002091,CLI-00469,2024-12-12,Electricidad e iluminación,2,15152.78,Web,Transferencia,Río Grande
TX-002092,CLI-00068,2024-12-12,Herramientas manuales,4,120747.54,App,Cuenta corriente,Río Grande
TX-002084,CLI-01085,2024-12-12,Pinturas y revestimientos,45,1009321.49,App,Tarjeta de crédito,río grande
TX-002132,CLI-00145,2024-12-13,Ferretería general,2,7052.6,Web,Transferencia,Ushuaia
TX-002133,CLI-00713,2024-12-13,Ferretería general,6,24168.76,Web,Transferencia,Ushuaia
TX-002134,CLI-00357,2024-12-13,Cemento y áridos,24,684890.32,Telefónico,Cuenta corriente,USHUAIA
TX-002136,CLI-01300,2024-12-13,Plomería y caños,3,35866.99,Telefónico,Transferencia,Río Grande
TX-002139,CLI-00176,2024-12-13,Electricidad e iluminación,3,23160.89,Web,Tarjeta de débito,RÍO GRANDE
TX-002142,CLI-01013,2024-12-13,Pisos y cerámicos,20,942971.95,Telefónico,Cuenta corriente,Ushuaia
TX-002141,CLI-00872,2024-12-13,Herramientas manuales,3,80287.13,Telefónico,Cuenta corriente,Río Grande
TX-002143,CLI-01320,2024-12-13,Pinturas y revestimientos,1,19353.58,Web,Transferencia,Tolhuin
TX-002144,CLI-00665,2024-12-13,Electricidad e iluminación,7,66773.29,Web,Transferencia,Ushuaia
TX-002131,CLI-01239,2024-12-13,Plomería y caños,10,142299.77,Telefónico,Tarjeta de débito,Río Grande
TX-002140,CLI-00559,2024-12-13,Electricidad e iluminación,6,55154.19,Web,Tarjeta de crédito,Ushuaia
TX-002130,CLI-01084,2024-12-13,Cemento y áridos,24,510609.85,Telefónico,T. débito,Ushuaia
TX-002115,CLI-00997,2024-12-13,Pisos y cerámicos,5,56147.48,App,Tarjeta de débito,Río Grande
TX-002128,CLI-01202,2024-12-13,Sanitarios y grifería,6,239228.56,Web,Transferencia,Tolhuin
TX-002113,CLI-00128,2024-12-13,Ferretería general,14,88536.79,App,Transferencia,Río Grande
TX-002116,CLI-00054,2024-12-13,Herramientas manuales,18,298380.12,Web,Transferencia,Ushuaia
TX-002117,CLI-01013,2024-12-13,Pisos y cerámicos,16,751859.16,Web,Transferencia,Ushuaia
TX-002118,CLI-00300,2024-12-13,Pisos y cerámicos,8,426212.99,Telefónico,Tarjeta de crédito,Ushuaia
TX-002119,CLI-00705,2024-12-13,Sanitarios y grifería,3,141846.04,Web,Transferencia,Ushuaia
TX-002121,CLI-00627,2024-12-13,Ferretería general,17,99001.19,Telefónico,Transferencia,Ushuaia
TX-002129,CLI-00674,2024-12-13,Herramientas manuales,2,26061.88,App,Efectivo en sucursal,Río Grande
TX-002123,CLI-00521,2024-12-13,Herramientas manuales,3,40381.54,Web,Transferencia,Río Grande
TX-002124,CLI-00499,2024-12-13,Sanitarios y grifería,3,152876.79,Web,Cuenta corriente,Río Grande
TX-002125,CLI-00994,2024-12-13,Plomería y caños,43,344459.21,Web,Tarjeta de crédito,Río Grande
TX-002127,CLI-00706,2024-12-13,Herramientas manuales,1,12673.16,App,Tarjeta de débito,Río Grande
TX-002126,CLI-00793,2024-12-13,Herramientas manuales,13,391118.6,App,Cuenta corriente,Río Grande
TX-002122,CLI-01212,2024-12-13,Electricidad e iluminación,3,32031.22,Web,Transferencia,Río Grande 
TX-002167,CLI-00740,2024-12-14,Aberturas,2,260077.33,Web,Tarjeta de crédito,Río Grande
TX-002166,CLI-01111,2024-12-14,Herramientas manuales,1,11883.21,App,Tarjeta de débito,Ushuaia
TX-002163,CLI-01300,2024-12-14,Cemento y áridos,39,,App,Cuenta corriente,Río Grande
TX-002162,CLI-01034,2024-12-14,Electricidad e iluminación,3,49242.89,Web,Transferencia,Ushuaia
TX-002161,CLI-00437,2024-12-14,Pinturas y revestimientos,6,83772.0,Web,transf.,Ushuaia
TX-002160,CLI-00345,2024-12-14,Pinturas y revestimientos,6,343576.02,Web,Tarjeta de crédito,Río Grande
TX-002159,CLI-00281,2024-12-14,Aberturas,12,2045228.46,Web,Cuenta corriente,Ushuaia
TX-002155,CLI-00770,2024-12-14,Pisos y cerámicos,2,22092.87,Web,Transferencia,Ushuaia
TX-002156,CLI-00930,2024-12-14,Electricidad e iluminación,5,90772.36,Web,Cuenta corriente,Río Grande
TX-002154,CLI-01277,2024-12-14,Aberturas,6,521610.93,Web,Transferencia,Ushuaia
TX-002153,CLI-00494,2024-12-14,Pisos y cerámicos,26,533292.3,Web,Transferencia,Tolhuin
TX-002152,CLI-00992,2024-12-14,Maderas y tableros,4,152136.99,Web,Tarjeta de débito,Rio Grande
TX-002150,CLI-00621,2024-12-14,Electricidad e iluminación,4,55076.72,Telefónico,Tarjeta de crédito,Río Grande
TX-002149,CLI-00085,2024-12-14,Herramientas manuales,2,25251.58,Telefónico,Tarjeta de crédito,Río Grande
TX-002147,CLI-01069,2024-12-14,Pisos y cerámicos,26,392029.59,App,Efectivo en sucursal,Río Grande
TX-002145,CLI-00621,2024-12-14,Pinturas y revestimientos,6,351167.48,Telefónico,Transferencia,Río Grande
TX-002158,CLI-01104,2024-12-14,Maderas y tableros,8,292283.13,Telefónico,Cuenta corriente,Río Grande
TX-002151,CLI-00016,2024-12-14,Herramientas manuales,3,69523.03,Web,Transferencia,Río Grande
TX-002171,CLI-00436,2024-12-15,Sanitarios y grifería,1,28215.82,Web,Transferencia,Río Grande
TX-002168,CLI-00044,2024-12-15,Plomería y caños,6,48242.36,Web,Transferencia,Ushuaia
TX-002170,CLI-00334,2024-12-15,Herramientas eléctricas,1,172333.38,Web,Tarjeta de débito,Río Grande
TX-002172,CLI-00362,2024-12-15,Plomería y caños,3,17570.15,Web,T. crédito,Tolhuin
TX-002173,CLI-01084,2024-12-16,Cemento y áridos,27,974540.17,App,Transferencia,Ushuaia
TX-002192,CLI-00710,2024-12-16,Aberturas,1,94091.35,Web,transf.,Río Grande
TX-002189,CLI-01326,2024-12-16,Sanitarios y grifería,2,58552.64,Web,Transferencia,Río Grande
TX-002188,CLI-00442,2024-12-16,Sanitarios y grifería,8,266457.33,Web,Transferencia,Ushuaia
TX-002187,CLI-01054,2024-12-16,Herramientas manuales,5,53406.52,Web,Transferencia,Ushuaia
TX-002186,CLI-00486,2024-12-16,Herramientas eléctricas,1,127930.6,Web,Tarjeta de crédito,Ushuaia
TX-002190,CLI-00360,2024-12-16,Electricidad e iluminación,12,216542.65,Telefónico,Transferencia,Río Grande
TX-002184,CLI-00350,2024-12-16,Seguridad e indumentaria,5,131025.04,Web,Tarjeta de débito,Río Grande
TX-002183,CLI-00708,2024-12-16,Cemento y áridos,18,269152.12,Web,Tarjeta de crédito,Río Grande
TX-002182,CLI-00509,2024-12-16,Sanitarios y grifería,4,127404.46,Web,Tarjeta de débito,Río Grande
TX-002181,CLI-00394,2024-12-16,Cemento y áridos,6,142090.45,App,Cuenta corriente,Ushuaia
TX-002180,CLI-01094,2024-12-16,Pinturas y revestimientos,2,-36262.25,App,Tarjeta de crédito,Ushuaia
TX-002176,CLI-01091,2024-12-16,Plomería y caños,7,56191.49,Web,Tarjeta de débito,Río Grande
TX-002175,CLI-00326,2024-12-16,Sanitarios y grifería,2,77557.45,Web,T. débito,Río Grande
TX-002185,CLI-01330,2024-12-16,Pinturas y revestimientos,2,29815.52,Web,Tarjeta de crédito,Tolhuin
TX-002174,CLI-00281,2024-12-16,Cemento y áridos,73,987104.17,App,Tarjeta de crédito,Ushuaia
TX-002214,CLI-00992,2024-12-17,Cemento y áridos,24,419872.4,Telefónico,Transferencia,Río Grande
TX-002215,CLI-00300,2024-12-17,Plomería y caños,4,91543.74,Web,Cuenta corriente,Ushuaia
TX-002216,CLI-01168,2024-12-17,Herramientas manuales,1,14293.49,Web,Tarjeta de débito,Ushuaia
TX-002218,CLI-00300,2024-12-17,Pinturas y revestimientos,7,412002.81,Web,Cuenta corriente,Ushuaia
TX-002223,CLI-01211,2024-12-17,Seguridad e indumentaria,2,58396.05,Web,Transferencia,RÍO GRANDE
TX-002221,CLI-00686,2024-12-17,Sanitarios y grifería,3,134535.75,Web,Tarjeta de crédito,Ushuaia
TX-002222,CLI-00709,2024-12-17,Herramientas manuales,2,31374.24,Web,Tarjeta de crédito,ushuaia
TX-002224,CLI-01111,2024-12-17,Pinturas y revestimientos,1,16080.44,App,Tarjeta de crédito,Ushuaia
TX-002213,CLI-00232,2024-12-17,Sanitarios y grifería,1,60256.94,Web,Transferencia,Río Grande
TX-002219,CLI-00701,2024-12-17,Cemento y áridos,99,2447712.87,App,Cuenta corriente,Río Grande
TX-002211,CLI-00419,2024-12-17,Sanitarios y grifería,6,269187.28,Web,Cuenta corriente,Río Grande
TX-002220,CLI-01333,2024-12-17,Cemento y áridos,20,152951.45,Web,Transferencia,USHUAIA
TX-002209,CLI-00040,2024-12-17,Electricidad e iluminación,3,67917.21,Web,Transferencia,Ushuaia
TX-002210,CLI-01036,2024-12-17,Pisos y cerámicos,11,105760.82,Web,Tarjeta de débito,Ushuaia
TX-002194,CLI-00750,2024-12-17,Herramientas manuales,5,75408.67,Web,Tarjeta de débito,Ushuaia
TX-002193,CLI-00088,2024-12-17,Electricidad e iluminación,8,64729.36,Web,Transferencia,Río Grande
TX-002196,CLI-00535,2024-12-17,Herramientas manuales,6,174350.44,Telefónico,Cuenta corriente,Ushuaia
TX-002198,CLI-01258,2024-12-17,Maderas y tableros,43,666364.11,Web,Transferencia,río grande
TX-002199,CLI-00359,2024-12-17,Sanitarios y grifería,4,188791.21,Web,Transferencia,RÍO GRANDE
TX-002195,CLI-01255,2024-12-17,Plomería y caños,11,58954.27,Web,Tarjeta de crédito,Ushuaia
TX-002202,CLI-00554,2024-12-17,Herramientas manuales,7,78136.12,Telefónico,Tarjeta de crédito,Rio Grande
TX-002203,CLI-00074,2024-12-17,Ferretería general,8,29098.3,Web,,Río Grande
TX-002205,CLI-00879,2024-12-17,Pinturas y revestimientos,6,344466.92,Telefónico,Cuenta corriente,río grande
TX-002206,CLI-00068,2024-12-17,Pisos y cerámicos,7,306326.86,App,Cuenta corriente,Río Grande
TX-002207,CLI-00652,2024-12-17,Pinturas y revestimientos,3,74643.51,Web,Tarjeta de débito,río grande
TX-002208,CLI-00713,2024-12-17,Pisos y cerámicos,9,117275.95,Web,Tarjeta de crédito,Ushuaia
TX-002201,CLI-00499,2024-12-17,Herramientas manuales,2,35706.04,Telefónico,Tarjeta de débito,Río Grande
TX-002240,CLI-00473,2024-12-18,Sanitarios y grifería,2,68515.66,Web,Transferencia,Ushuaia
TX-002251,CLI-00028,2024-12-18,Seguridad e indumentaria,8,315017.72,Telefónico,Cuenta corriente,Ushuaia
TX-002250,CLI-01009,2024-12-18,Herramientas manuales,5,83084.2,App,Tarjeta de débito,Tolhuin
TX-002249,CLI-00599,2024-12-18,Plomería y caños,3,22031.79,Web,Tarjeta de crédito,Ushuaia
TX-002247,CLI-00357,2024-12-18,Seguridad e indumentaria,6,479423.24,Telefónico,Cuenta corriente,Ushuaia
TX-002246,CLI-00962,2024-12-18,Cemento y áridos,12,158590.27,App,Efectivo en sucursal,Río Grande
TX-002245,CLI-00594,2024-12-18,Herramientas manuales,2,23431.62,Web,Tarjeta de débito,Río Grande
TX-002243,CLI-01265,2024-12-18,Herramientas eléctricas,4,1411207.85,App,Tarjeta de débito,Tolhuin
TX-002239,CLI-01059,2024-12-18,Maderas y tableros,8,416462.19,Web,Cuenta corriente,Ushuaia
TX-002236,CLI-01036,2024-12-18,Sanitarios y grifería,1,31986.54,Web,Tarjeta de débito,Ushuaia
TX-002237,CLI-00074,2024-12-18,Maderas y tableros,3,63464.35,Web,Tarjeta de débito,Río Grande
TX-002225,CLI-00357,2024-12-18,Sanitarios y grifería,1,108326.61,App,Transferencia,Ushuaia
TX-002226,CLI-01332,2024-12-18,Ferretería general,5,31973.61,Web,Tarjeta de débito,Ushuaia
TX-002238,CLI-00320,2024-12-18,Ferretería general,6,18841.35,Web,Transferencia,RÍO GRANDE
TX-002229,CLI-00982,2024-12-18,Electricidad e iluminación,22,389978.26,Telefónico,Transferencia,Ushuaia
TX-002230,CLI-00463,2024-12-18,Aberturas,2,194047.65,Web,Tarjeta de crédito,Tolhuin
TX-002228,CLI-01317,2024-12-18,Pisos y cerámicos,3,48038.12,Telefónico,Efectivo en sucursal,Tolhuin
TX-002232,CLI-01160,2024-12-18,Maderas y tableros,35,487473.26,Web,Tarjeta de crédito,Ushuaia
TX-002233,CLI-00394,2024-12-18,Seguridad e indumentaria,7,281351.32,App,Cuenta corriente,Ushuaia
TX-002234,CLI-00577,2024-12-18,Plomería y caños,16,203301.15,App,Transferencia,Río Grande
TX-002235,CLI-00581,2024-12-18,Ferretería general,34,130909.42,Telefónico,Tarjeta de débito,río grande
TX-002231,CLI-00326,2024-12-18,Electricidad e iluminación,2,20477.63,Telefónico,Tarjeta de débito,Río Grande
TX-002266,CLI-01162,2024-12-19,Herramientas manuales,4,45171.68,Web,Tarjeta de crédito,Río Grande
TX-002273,CLI-00575,2024-12-19,Electricidad e iluminación,6,118522.82,App,Cuenta corriente,Río Grande
TX-002272,CLI-01168,2024-12-19,Herramientas manuales,5,78207.44,App,Transferencia,Ushuaia
TX-002271,CLI-00327,2024-12-19,Ferretería general,10,37845.73,App,Transferencia,Río Grande
TX-002270,CLI-00232,2024-12-19,Electricidad e iluminación,7,139291.51,Web,Tarjeta de débito,Río Grande
TX-002269,CLI-00395,2024-12-19,Pisos y cerámicos,5,41466.84,App,Efectivo en sucursal,Río Grande
TX-002267,CLI-00078,2024-12-19,Cemento y áridos,4,75402.07,Telefónico,Cuenta corriente,Ushuaia
TX-002264,CLI-01059,2024-12-19,Ferretería general,10,106643.68,Telefónico,Cuenta corriente,Ushuaia
TX-002253,CLI-00453,2024-12-19,Herramientas manuales,11,329041.4,Telefónico,Cuenta corriente,Río Grande
TX-002262,CLI-00611,2024-12-19,Seguridad e indumentaria,5,154836.08,Web,Tarjeta de débito,
TX-002261,CLI-00163,2024-12-19,Pisos y cerámicos,2,53525.73,Telefónico,Cuenta corriente,Río Grande
TX-002260,CLI-01238,2024-12-19,Pisos y cerámicos,44,1314758.93,Telefónico,Transferencia,Ushuaia
TX-002259,CLI-01046,2024-12-19,Pisos y cerámicos,13,316219.83,Web,Tarjeta de débito,Río Grande
TX-002258,CLI-00705,2024-12-19,Pinturas y revestimientos,2,42649.7,Web,Tarjeta de crédito,Ushuaia
TX-002257,CLI-00613,2024-12-19,Maderas y tableros,32,929593.68,Web,Cuenta corriente,Ushuaia
TX-002256,CLI-00551,2024-12-19,Seguridad e indumentaria,3,197292.04,Telefónico,Cuenta corriente,ushuaia
TX-002255,CLI-00716,2024-12-19,Cemento y áridos,20,200955.26,Telefónico,T. débito,Río Grande
TX-002254,CLI-00078,2024-12-19,Cemento y áridos,24,417815.09,App,Cuenta corriente,Ushuaia
TX-002263,CLI-00616,2024-12-19,Ferretería general,4,10269.32,Telefónico,Tarjeta de crédito,Ushuaia
TX-002303,CLI-00254,2024-12-20,Pinturas y revestimientos,2,59448.37,Telefónico,Tarjeta de débito,Río Grande
TX-002304,CLI-00604,2024-12-20,Sanitarios y grifería,4,153810.44,App,Tarjeta de crédito,Ushuaia
TX-002305,CLI-00356,2024-12-20,Plomería y caños,31,296369.78,Telefónico,Transferencia,Río Grande
TX-002306,CLI-00680,2024-12-20,Cemento y áridos,5,44498.84,Telefónico,Transferencia,Ushuaia
TX-002307,CLI-00298,2024-12-20,Herramientas manuales,3,61988.72,App,Transferencia,Río Grande
TX-002308,CLI-00553,2024-12-20,Pisos y cerámicos,15,330203.41,App,Cuenta corriente,Río Grande
TX-002315,CLI-00031,2024-12-20,Herramientas manuales,3,40252.64,App,Transferencia,Río Grande
TX-002311,CLI-00705,2024-12-20,Cemento y áridos,8,77215.27,Web,Tarjeta de débito,Ushuaia
TX-002313,CLI-00068,2024-12-20,Aberturas,4,1852873.93,Telefónico,Cuenta corriente,río grande
TX-002314,CLI-00448,2024-12-20,Seguridad e indumentaria,5,350202.82,App,Cuenta corriente,Río Grande
TX-002316,CLI-01183,2024-12-20,Electricidad e iluminación,1,13237.8,Web,Tarjeta de crédito,Río Grande
TX-002302,CLI-00300,2024-12-20,Maderas y tableros,19,-1274750.55,App,Cuenta corriente,Ushuaia
TX-002309,CLI-00348,2024-12-20,Ferretería general,7,36104.54,App,Cuenta corriente,Tolhuin
TX-002300,CLI-00551,2024-12-20,Sanitarios y grifería,3,482888.55,Telefónico,Cuenta corriente,Ushuaia
TX-002317,CLI-00957,2024-12-20,Herramientas eléctricas,2,,App,Transferencia,Río Grande
TX-002298,CLI-00666,2024-12-20,Sanitarios y grifería,2,77953.53,Web,Efectivo en sucursal,RÍO GRANDE
TX-002276,CLI-00142,2024-12-20,Herramientas eléctricas,8,1716974.74,Web,Cuenta corriente,Río Grande
